datetime,open,high,low,close,volume
2025-09-30 03:45:00,119.95,175.55,119.95,160.0,13875
2025-09-30 04:00:00,160.0,163.15,153.45,155.05,6225
2025-09-30 04:15:00,155.0,162.1,153.0,160.0,4950
2025-09-30 04:30:00,160.0,169.55,150.0,151.35,6900
2025-09-30 04:45:00,151.35,154.95,144.05,146.45,4575
2025-09-30 05:00:00,146.45,146.45,135.0,142.0,20250
2025-09-30 05:15:00,142.65,153.25,140.1,149.95,4200
2025-09-30 05:30:00,149.95,158.0,149.85,155.45,26775
2025-09-30 05:45:00,155.45,160.95,145.1,149.0,4275
2025-09-30 06:00:00,149.0,156.0,147.0,147.0,1800
2025-09-30 06:15:00,147.0,149.95,143.0,143.0,4950
2025-09-30 06:30:00,143.0,149.05,142.1,149.05,675
2025-09-30 06:45:00,149.05,156.25,149.05,151.85,4200
2025-09-30 07:00:00,151.85,157.05,148.45,148.45,3675
2025-09-30 07:15:00,148.45,150.55,146.5,146.5,1650
2025-09-30 07:30:00,146.5,151.05,145.05,151.0,3300
2025-09-30 07:45:00,151.0,151.25,141.1,143.4,1275
2025-09-30 08:00:00,143.4,143.4,138.05,143.0,3675
2025-09-30 08:15:00,143.0,143.0,138.0,142.5,2475
2025-09-30 08:30:00,142.5,143.35,134.0,135.8,5775
2025-09-30 08:45:00,135.1,138.05,128.0,136.0,12525
2025-09-30 09:00:00,136.0,144.0,136.0,140.3,4800
2025-09-30 09:15:00,140.3,143.45,133.65,140.15,8850
2025-09-30 09:30:00,140.15,140.15,129.8,130.6,9825
2025-09-30 09:45:00,130.6,131.75,129.2,131.25,11700
2025-10-01 03:45:00,132.0,132.0,114.0,123.4,49575
2025-10-01 04:00:00,123.45,135.25,121.25,133.3,14550
2025-10-01 04:15:00,133.3,136.9,124.9,128.5,17400
2025-10-01 04:30:00,128.3,130.0,108.15,118.75,45300
2025-10-01 04:45:00,118.75,118.75,111.7,118.25,13050
2025-10-01 05:00:00,118.25,129.1,116.35,116.35,10050
2025-10-01 05:15:00,116.35,119.1,112.35,118.95,9675
2025-10-01 05:30:00,118.95,129.2,118.5,129.0,6375
2025-10-01 05:45:00,130.8,141.6,130.8,139.55,29850
2025-10-01 06:00:00,140.85,165.0,140.0,163.8,66150
2025-10-01 06:15:00,163.8,181.05,162.45,180.0,80025
2025-10-01 06:30:00,179.85,185.3,172.95,180.2,24075
2025-10-01 06:45:00,181.0,183.25,164.25,169.4,15825
2025-10-01 07:00:00,169.4,169.8,159.8,160.0,5325
2025-10-01 07:15:00,160.0,163.65,153.8,153.8,10125
2025-10-01 07:30:00,153.8,160.5,151.95,160.45,11325
2025-10-01 07:45:00,160.45,172.45,156.05,170.45,4575
2025-10-01 08:00:00,170.45,175.05,167.45,170.45,7875
2025-10-01 08:15:00,170.45,170.45,161.25,165.4,28950
2025-10-01 08:30:00,165.4,175.0,164.2,173.5,8625
2025-10-01 08:45:00,173.5,182.1,167.25,181.0,12525
2025-10-01 09:00:00,181.0,186.7,178.75,185.05,21900
2025-10-01 09:15:00,185.05,185.2,177.0,180.0,17475
2025-10-01 09:30:00,180.0,184.0,173.15,174.55,22050
2025-10-01 09:45:00,174.5,183.7,174.5,183.0,28275
2025-10-03 03:45:00,160.0,168.6,140.0,147.9,48300
2025-10-03 04:00:00,147.9,155.55,141.9,152.4,38025
2025-10-03 04:15:00,152.4,168.25,146.45,166.7,28050
2025-10-03 04:30:00,166.5,167.45,148.05,153.5,32550
2025-10-03 04:45:00,152.2,156.8,147.0,156.8,14850
2025-10-03 05:00:00,156.8,160.75,145.7,146.0,18600
2025-10-03 05:15:00,146.0,151.15,142.65,149.2,10500
2025-10-03 05:30:00,149.2,155.2,148.8,155.0,6900
2025-10-03 05:45:00,155.0,164.0,154.25,154.4,13950
2025-10-03 06:00:00,154.4,161.45,153.85,158.8,4875
2025-10-03 06:15:00,158.8,161.45,154.7,157.5,7950
2025-10-03 06:30:00,157.5,169.4,157.5,165.35,11025
2025-10-03 06:45:00,165.35,165.35,149.0,155.4,18225
